"","S","L","Top","Bas","Int","Can","Herb","Loop","Omn","ChLen","ChSD","ChNum","TL","MxSim","VulSD","GenSD","LinkSD","Path","Clust"
"550",206,3055,0.131067961165049,0.0436893203883495,0.825242718446602,0.0533980582524272,0.305825242718447,0.533980582524272,0.0825242718446602,1.65891472868217,0.475922197406778,2.11058971029925,2.43934442759233,0.707602938571324,0.50424789797448,0.757400633938412,0.74794406177861,1.59049023221526,0.233203124344848
"551",207,3055,0.140096618357488,0.0483091787439614,0.811594202898551,0.0579710144927536,0.304347826086957,0.531400966183575,0.0821256038647343,1.65492957746479,0.491715403011422,2.15228834438306,2.4322340634012,0.70913309860959,0.508143738644637,0.761204504009506,0.755510996090611,1.60488944813949,0.229716724252268
"552",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.0531400966183575,0.304347826086957,0.531400966183575,0.0821256038647343,1.61702127659574,0.487846206270628,2.14921911265538,2.42970450572231,0.708166507659275,0.510992739659973,0.76093819014549,0.763893866683407,1.57676655567888,0.246774981398658
"553",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0531400966183575,0.304347826086957,0.536231884057971,0.072463768115942,1.64341085271318,0.496840794615135,2.11058971029925,2.43093496679758,0.71141498351165,0.505882189802328,0.762308746222365,0.75548708511642,1.60299215471629,0.235024236480304
"554",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0628019323671498,0.309178743961353,0.531400966183575,0.072463768115942,1.64566929133858,0.496456635922093,2.10380372095596,2.43271375157578,0.708637429679152,0.512869373645424,0.760237539594391,0.758385424198213,1.58941240676733,0.238992640740733
"555",206,3055,0.135922330097087,0.0436893203883495,0.820388349514563,0.058252427184466,0.310679611650485,0.524271844660194,0.0825242718446602,1.64705882352941,0.509602775803619,2.13353890837022,2.43405277678347,0.709315958394144,0.509608455405702,0.757142410569407,0.750696209734351,1.5765716374269,0.237686222482269
"556",206,3055,0.131067961165049,0.0436893203883495,0.825242718446602,0.0728155339805825,0.305825242718447,0.538834951456311,0.0825242718446602,1.62878787878788,0.484969551736495,2.12057393120585,2.44360953960358,0.71217717683384,0.505067381237957,0.761727854726058,0.756466595302436,1.58699567723343,0.243178599480598
"557",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0676328502415459,0.309178743961353,0.526570048309179,0.072463768115942,1.65116279069767,0.478460467128321,2.11058971029925,2.42806441429137,0.709399606581587,0.516198001220528,0.761604661187863,0.755692184872663,1.63206858810653,0.223190450632357
"558",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0628019323671498,0.304347826086957,0.536231884057971,0.072463768115942,1.65625,0.493062101788885,2.10720996964787,2.43278191053578,0.713252593549416,0.510552230145548,0.760037936840151,0.757896221196554,1.60322931785196,0.231633906379118
"559",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0821256038647343,0.304347826086957,0.531400966183575,0.072463768115942,1.62406015037594,0.486195866495127,2.12385164096709,2.42805734497127,0.71322662355717,0.511651275896427,0.756559316972022,0.750795327254801,1.57670506491132,0.231252715124062
"560",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0483091787439614,0.304347826086957,0.531400966183575,0.072463768115942,1.62962962962963,0.499861782996668,2.13033376849501,2.43224574234095,0.710812424125959,0.511448073976691,0.757287674196679,0.751876198259704,1.60952902519168,0.230073758873132
"561",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0676328502415459,0.309178743961353,0.526570048309179,0.072463768115942,1.66923076923077,0.472310197938731,2.11394335230684,2.43044242108976,0.705878555704593,0.507751861092039,0.762696608135685,0.756294671813043,1.59144326110907,0.228195001798734
"562",206,3055,0.140776699029126,0.0436893203883495,0.815533980582524,0.0533980582524272,0.310679611650485,0.529126213592233,0.0728155339805825,1.67391304347826,0.485753887373739,2.13987908640124,2.43643056685096,0.720161266008964,0.505486899916638,0.764074237236649,0.752989854550552,1.55800485708948,0.227362000103592
"563",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.0531400966183575,0.304347826086957,0.526570048309179,0.0821256038647343,1.6390977443609,0.497544666255318,2.12385164096709,2.43162181158499,0.707639390458731,0.50706782188493,0.756544627315148,0.751912983587073,1.577246165084,0.238373293532336
"564",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0628019323671498,0.304347826086957,0.531400966183575,0.072463768115942,1.63703703703704,0.497867203528576,2.13033376849501,2.43252271451546,0.709779336596815,0.507294879410305,0.761802973384652,0.756411855831557,1.59163086119933,0.24116649765016
"565",207,3055,0.130434782608696,0.0483091787439614,0.821256038647343,0.0579710144927536,0.304347826086957,0.536231884057971,0.0821256038647343,1.62121212121212,0.51733762109777,2.12057393120585,2.42995088983949,0.704680674280213,0.514000460656883,0.76211139420549,0.761316227258032,1.59373271889401,0.241954526377188
"566",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0628019323671498,0.304347826086957,0.526570048309179,0.072463768115942,1.66666666666667,0.505181485540923,2.11058971029925,2.43519884245121,0.708844501191987,0.503592623275559,0.77165335175765,0.7654510753711,1.57577423492762,0.239855241673958
"567",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0676328502415459,0.304347826086957,0.531400966183575,0.072463768115942,1.62595419847328,0.485733036246731,2.11727129565576,2.4368258242891,0.712771424476926,0.508194653107897,0.75681258418896,0.752209175990251,1.60721479582494,0.237152751443039
"568",206,3055,0.12621359223301,0.0436893203883495,0.830097087378641,0.0679611650485437,0.305825242718447,0.533980582524272,0.0825242718446602,1.63076923076923,0.484463445528832,2.11394335230684,2.43704915787397,0.706247666812518,0.507948299221104,0.765353239552744,0.761130100828056,1.58225305824356,0.238911393505024
"569",207,3055,0.1256038647343,0.0483091787439614,0.826086956521739,0.0628019323671498,0.309178743961353,0.521739130434783,0.0821256038647343,1.65116279069767,0.494519381424683,2.11058971029925,2.43224829265211,0.70872856751123,0.507195173759717,0.759105763359431,0.758303912281166,1.59679163662581,0.242487385097332
"570",207,3055,0.135265700483092,0.0483091787439614,0.816425120772947,0.0579710144927536,0.304347826086957,0.536231884057971,0.072463768115942,1.63970588235294,0.481860501061936,2.13353890837022,2.42904576018967,0.711091151346135,0.511986199959197,0.766937352989036,0.7618471429718,1.58096460663855,0.229868154374181
"571",207,3055,0.140096618357488,0.0483091787439614,0.811594202898551,0.0676328502415459,0.309178743961353,0.526570048309179,0.072463768115942,1.64925373134328,0.494442234347222,2.12710479836481,2.4253525034746,0.709013113599005,0.507895810840238,0.766564859015713,0.763745166933543,1.61335995643492,0.236318790034412
"572",206,3055,0.145631067961165,0.0436893203883495,0.810679611650486,0.058252427184466,0.315533980582524,0.524271844660194,0.0825242718446602,1.65972222222222,0.504014574720505,2.15836249209525,2.43429289751543,0.718941517470051,0.509718111642039,0.756285682734736,0.751120442901589,1.57743119266055,0.2416440263364
"573",206,3055,0.131067961165049,0.0436893203883495,0.825242718446602,0.0728155339805825,0.310679611650485,0.529126213592233,0.0728155339805825,1.66153846153846,0.491065068611093,2.11394335230684,2.43872945371134,0.710912925724346,0.506086380904984,0.759880397962838,0.75512553789724,1.60748858447489,0.241369648759637
