"","S","L","Top","Bas","Int","Can","Herb","Omn","Loop","ChLen","ChSD","ChNum","TL","MxSim","VulSD","GenSD","LinkSD","Path","Clust"
"1",207,3577,0.1256038647343,0.0483091787439614,0.826086956521739,0.0676328502415459,0.309178743961353,0.531400966183575,0.0821256038647343,1.60606060606061,0.490483104386053,2.12057393120585,2.42867725385892,0.831537766491632,0.469750244070792,0.779309053684641,0.747643459841856,1.50113220693259,0.282022662819495
"2",206,3577,0.135922330097087,0.0436893203883495,0.820388349514563,0.0825242718446602,0.305825242718447,0.538834951456311,0.0825242718446602,1.64179104477612,0.496650208591154,2.12710479836481,2.43506369548841,0.830839033518987,0.471233943800642,0.775910412325351,0.74586000781576,1.49483995102326,0.285912267150679
"3",207,3577,0.1256038647343,0.0483091787439614,0.826086956521739,0.0772946859903382,0.304347826086957,0.536231884057971,0.0821256038647343,1.60606060606061,0.490483104386053,2.12057393120585,2.43152203146678,0.829465451009905,0.471324601969705,0.776396911737195,0.745590570287365,1.48620933521924,0.285414123431913
"4",207,3577,0.1256038647343,0.0483091787439614,0.826086956521739,0.072463768115942,0.304347826086957,0.536231884057971,0.0821256038647343,1.59848484848485,0.492072242025226,2.12057393120585,2.4296757022124,0.827760574113368,0.469172542700738,0.778589882794957,0.747446823208532,1.4943290874193,0.28354474253106
"5",207,3577,0.1256038647343,0.0483091787439614,0.826086956521739,0.0772946859903382,0.304347826086957,0.536231884057971,0.0821256038647343,1.60769230769231,0.490153493537679,2.11394335230684,2.42773711812748,0.832246207452906,0.471376802705388,0.777289031162009,0.747183891465846,1.50834202294056,0.282958906995232
"6",207,3577,0.135265700483092,0.0483091787439614,0.816425120772947,0.0772946859903382,0.304347826086957,0.536231884057971,0.0821256038647343,1.61870503597122,0.487461383877284,2.14301480025409,2.43187148072898,0.832219761686722,0.473702568814615,0.777890238012407,0.748116329653066,1.48898216159496,0.279157245949361
"7",207,3577,0.1256038647343,0.0483091787439614,0.826086956521739,0.0821256038647343,0.304347826086957,0.536231884057971,0.0821256038647343,1.61068702290076,0.489466256933462,2.11727129565576,2.4331827762893,0.823676260359381,0.468713651035994,0.77880818662762,0.751302252316201,1.48794549266247,0.295940239896988
"8",207,3577,0.1256038647343,0.0531400966183575,0.821256038647343,0.0821256038647343,0.29951690821256,0.536231884057971,0.0821256038647343,1.55633802816901,0.498574533823825,2.15228834438306,2.42424170623416,0.829011559109917,0.47534601837695,0.778265346953867,0.748966631958917,1.49613356766257,0.275430278717467
"9",207,3577,0.1256038647343,0.0483091787439614,0.826086956521739,0.0772946859903382,0.309178743961353,0.531400966183575,0.0821256038647343,1.59090909090909,0.493539103450053,2.12057393120585,2.42656256092591,0.828988969893065,0.47299216805485,0.777463112534911,0.748478022034694,1.5045438657812,0.283646213849644
"10",207,3577,0.1256038647343,0.0483091787439614,0.826086956521739,0.0628019323671498,0.304347826086957,0.536231884057971,0.0821256038647343,1.58646616541353,0.494328739054932,2.12385164096709,2.4329262831427,0.831988767759936,0.466849306567198,0.776623517132202,0.744734753124616,1.49113043478261,0.282924138810442
