"","S","L","Top","Bas","Int","Can","Herb","Omn","Loop","ChLen","ChSD","ChNum","TL","MxSim","VulSD","GenSD","LinkSD","Path","Clust"
"1",207,3577,0.130434782608696,0.0483091787439614,0.821256038647343,0.0821256038647343,0.352657004830918,0.507246376811594,0.072463768115942,1.5985401459854,0.491992557550694,2.13672056715641,2.42814478227626,0.826255411061235,0.455726648193358,0.786368596527038,0.74607944674533,1.49509460406447,0.284200105656914
"2",207,3577,0.140096618357488,0.0531400966183575,0.806763285024155,0.072463768115942,0.367149758454106,0.454106280193237,0.0821256038647343,1.60294117647059,0.491097210935101,2.13353890837022,2.3914407329798,0.820053682642885,0.455656042867175,0.790132525702962,0.749986778375756,1.48738309511205,0.286822050690796
"3",207,3577,0.140096618357488,0.0579710144927536,0.801932367149758,0.0772946859903382,0.314009661835749,0.521739130434783,0.0821256038647343,1.5503355704698,0.499137656508815,2.17318626841227,2.41385170240535,0.823350981178529,0.452376643978787,0.786868854194779,0.748373916388457,1.48277062304212,0.295864014656604
"4",206,3577,0.135922330097087,0.0631067961165049,0.800970873786408,0.0728155339805825,0.33495145631068,0.485436893203884,0.0825242718446602,1.53459119496855,0.50037801171267,2.20139712432045,2.38788901089262,0.826332731924973,0.449553870514584,0.785360178695351,0.739638969291866,1.47903876512892,0.287764020265093
"5",207,3577,0.140096618357488,0.0531400966183575,0.806763285024155,0.072463768115942,0.338164251207729,0.48792270531401,0.0821256038647343,1.56291390728477,0.497676721582694,2.17897694729317,2.41541635168131,0.824367121781381,0.454331892379061,0.787383761636814,0.748482457413416,1.49433106575964,0.290185376716486
"6",207,3577,0.140096618357488,0.0628019323671498,0.797101449275362,0.072463768115942,0.318840579710145,0.492753623188406,0.0821256038647343,1.53503184713376,0.500367331995182,2.19589965240923,2.41645059738105,0.827842413314054,0.44879537682955,0.787789664272082,0.74351589690416,1.47959362410229,0.288884111194421
"7",206,3577,0.135922330097087,0.0533980582524272,0.810679611650486,0.0776699029126214,0.330097087378641,0.519417475728155,0.0825242718446602,1.57342657342657,0.510309357838293,2.15533603746506,2.42087196456351,0.826543417108924,0.457443385028408,0.783165432086933,0.742303648239998,1.4965867320147,0.285672929360212
"8",206,3577,0.135922330097087,0.0485436893203883,0.815533980582524,0.0728155339805825,0.349514563106796,0.509708737864078,0.0825242718446602,1.58518518518519,0.494525027439419,2.13033376849501,2.423793028826,0.824349296987663,0.452492988471453,0.785116044144837,0.745319240355273,1.50875350140056,0.297497971203166
"9",207,3577,0.140096618357488,0.0483091787439614,0.811594202898551,0.0772946859903382,0.328502415458937,0.531400966183575,0.0821256038647343,1.57971014492754,0.495403606051702,2.13987908640124,2.43861003217114,0.823680336706214,0.454817617101557,0.784624686104087,0.749326764655688,1.49641169263084,0.300057523129532
"10",207,3577,0.1256038647343,0.0579710144927536,0.816425120772947,0.0772946859903382,0.342995169082126,0.483091787439614,0.0821256038647343,1.55944055944056,0.49819925905568,2.15533603746506,2.40902635361384,0.824873782228141,0.449876853283249,0.789189784047294,0.747864137577381,1.50052539404553,0.29304225504687
"11",207,3577,0.130434782608696,0.0531400966183575,0.816425120772947,0.0772946859903382,0.342995169082126,0.507246376811594,0.0821256038647343,1.56338028169014,0.497722311887135,2.15228834438306,2.4230409097959,0.824460241183543,0.449740101450719,0.789849429135931,0.748532808664428,1.48240056318198,0.292732594942838
"12",207,3577,0.130434782608696,0.0483091787439614,0.821256038647343,0.0772946859903382,0.342995169082126,0.521739130434783,0.0821256038647343,1.58208955223881,0.495065993363269,2.12710479836481,2.4241720985499,0.829991775414387,0.458087823139201,0.78217487872555,0.745601570369226,1.48727915194346,0.29539883754099
"13",206,3577,0.12621359223301,0.0485436893203883,0.825242718446602,0.0776699029126214,0.339805825242718,0.509708737864078,0.0728155339805825,1.62015503875969,0.487240290590991,2.11058971029925,2.43471359203599,0.818108310869147,0.451435428598214,0.784664771983957,0.742287154424745,1.47797086185712,0.286509717183789
"14",206,3577,0.12621359223301,0.0485436893203883,0.825242718446602,0.0728155339805825,0.514563106796116,0.300970873786408,0.0728155339805825,1.6015625,0.491500094119711,2.10720996964787,2.43578741599246,0.832095854790804,0.454839576025768,0.782826836472717,0.742479043382991,1.48446876103071,0.289889228889628
"15",206,3577,0.121359223300971,0.0679611650485437,0.810679611650486,0.0679611650485437,0.330097087378641,0.524271844660194,0.0825242718446602,1.59701492537313,0.492338336278563,2.12710479836481,2.39511802445619,0.81774978967678,0.453385006139914,0.783654487044254,0.742725390341359,1.48816827344435,0.29058577290687
"16",207,3577,0.140096618357488,0.0483091787439614,0.811594202898551,0.0772946859903382,0.347826086956522,0.502415458937198,0.0821256038647343,1.60740740740741,0.490146129539885,2.13033376849501,2.42576445189487,0.832406312953718,0.452367578855627,0.790124551226092,0.747803818175905,1.49832362802188,0.288326149665231
"17",206,3577,0.131067961165049,0.0436893203883495,0.825242718446602,0.0776699029126214,0.349514563106796,0.509708737864078,0.0825242718446602,1.61068702290076,0.489466256933461,2.11727129565576,2.43956860614538,0.824315335251423,0.446115529589518,0.787178063576303,0.741869188789084,1.48879551820728,0.297262146649984
"18",206,3577,0.135922330097087,0.0485436893203883,0.815533980582524,0.0776699029126214,0.378640776699029,0.485436893203884,0.0825242718446602,1.60869565217391,0.489820205487265,2.13987908640124,2.41677871083373,0.831033965879601,0.447640649708985,0.78695510015311,0.741577573331169,1.48836389280677,0.287798695711747
"19",207,3577,0.144927536231884,0.0531400966183575,0.801932367149758,0.0821256038647343,0.328502415458937,0.516908212560386,0.0821256038647343,1.56,0.49804988833968,2.17609125905568,2.43181108132133,0.826724986450937,0.455429437357792,0.783200227645083,0.745485257021429,1.48986722571628,0.294970730599352
"20",207,3577,0.140096618357488,0.0531400966183575,0.806763285024155,0.0772946859903382,0.338164251207729,0.51207729468599,0.0821256038647343,1.57823129251701,0.495530296656503,2.16731733474818,2.43024159887973,0.811538809515745,0.451441980085132,0.790684881083232,0.750469678502364,1.47796312554873,0.289632628052516
"21",207,3577,0.140096618357488,0.0579710144927536,0.801932367149758,0.0821256038647343,0.342995169082126,0.502415458937198,0.0821256038647343,1.53741496598639,0.500302769201186,2.16731733474818,2.41278544843469,0.826906304867495,0.45397661835041,0.788437341434447,0.747870156221363,1.48671476332923,0.292274681880296
"22",205,3577,0.126829268292683,0.0439024390243902,0.829268292682927,0.0780487804878049,0.341463414634146,0.521951219512195,0.0731707317073171,1.60606060606061,0.490483104386053,2.12057393120585,2.45037556472811,0.825710356316015,0.44568290894944,0.78039698200857,0.733130386883675,1.48828261629941,0.293424257694044
"23",207,3577,0.130434782608696,0.0531400966183575,0.816425120772947,0.0821256038647343,0.333333333333333,0.521739130434783,0.0821256038647343,1.62237762237762,0.500762739414442,2.15533603746506,2.41470624277998,0.831977178161724,0.457200830002563,0.784289163264087,0.744857542527533,1.4797332865415,0.288196416858812
"24",207,3577,0.135265700483092,0.0531400966183575,0.811594202898551,0.0821256038647343,0.328502415458937,0.516908212560386,0.072463768115942,1.6,0.491722528237338,2.13033376849501,2.42660497586822,0.831808969153457,0.456203581591817,0.786259015118851,0.744323017733441,1.47751719273497,0.283005714419856
"25",207,3577,0.1256038647343,0.0531400966183575,0.821256038647343,0.0772946859903382,0.323671497584541,0.507246376811594,0.0821256038647343,1.58394160583942,0.494712271789539,2.13672056715641,2.42603284496668,0.825999253974606,0.454844665440154,0.783646728771106,0.744192238321493,1.48624496232697,0.292275340467857
"26",207,3577,0.144927536231884,0.0579710144927536,0.797101449275362,0.0772946859903382,0.328502415458937,0.521739130434783,0.0821256038647343,1.56578947368421,0.497291373695582,2.18184358794477,2.419219744322,0.821924051137532,0.456796914113829,0.785549224680496,0.746492038686356,1.49291834236755,0.28653771984111
"27",207,3577,0.140096618357488,0.0628019323671498,0.797101449275362,0.0821256038647343,0.328502415458937,0.521739130434783,0.072463768115942,1.55414012738854,0.511344437815255,2.19589965240923,2.39940750250956,0.828023362103846,0.45398565641987,0.785736989230497,0.748051185433245,1.49509632224168,0.291244380509546
"28",207,3577,0.130434782608696,0.0531400966183575,0.816425120772947,0.0821256038647343,0.352657004830918,0.51207729468599,0.072463768115942,1.61654135338346,0.488066756972641,2.12385164096709,2.41843240006004,0.831266569852571,0.456167604014988,0.785350466679125,0.748062155492641,1.48275862068966,0.287916089247882
"29",206,3577,0.12621359223301,0.058252427184466,0.815533980582524,0.0825242718446602,0.538834951456311,0.300970873786408,0.0825242718446602,1.56493506493506,0.510354543882741,2.18752072083646,2.41107440809366,0.818741140692444,0.447317342801027,0.786697649325736,0.742589895829371,1.48507724719101,0.290139369942947
"30",206,3577,0.12621359223301,0.0728155339805825,0.800970873786408,0.0825242718446602,0.296116504854369,0.529126213592233,0.0825242718446602,1.54491017964072,0.511395289855227,2.22271647114758,2.39849891885703,0.831122302527667,0.450419443884262,0.78415536630402,0.742650380672051,1.48250524842547,0.285165381310493
"31",205,3577,0.131707317073171,0.0487804878048781,0.819512195121951,0.0780487804878049,0.55609756097561,0.302439024390244,0.0829268292682927,1.58208955223881,0.495065993363269,2.12710479836481,2.42986915777215,0.827389838549952,0.451549336939599,0.782564144573132,0.741776851272526,1.48623048587967,0.293203175422967
"32",206,3577,0.12621359223301,0.058252427184466,0.815533980582524,0.0728155339805825,0.33495145631068,0.5,0.0825242718446602,1.55194805194805,0.524463096668795,2.18752072083646,2.41085246998534,0.82393640038998,0.454722982742739,0.787077364711207,0.74741774861855,1.4922216395735,0.293006903937793
"33",207,3577,0.140096618357488,0.0579710144927536,0.801932367149758,0.072463768115942,0.333333333333333,0.516908212560386,0.072463768115942,1.53293413173653,0.512311453859581,2.22271647114758,2.41787019449155,0.824425088237478,0.450108498244629,0.788689190017682,0.74507425384263,1.50768961901433,0.28963773232205
"34",206,3577,0.121359223300971,0.058252427184466,0.820388349514563,0.0728155339805825,0.310679611650485,0.524271844660194,0.0825242718446602,1.56944444444444,0.510762186225655,2.15836249209525,2.41713077928646,0.822515656452357,0.454624303532773,0.785090067916417,0.744897734149597,1.48492286115007,0.289936685989642
"35",207,3577,0.140096618357488,0.0483091787439614,0.811594202898551,0.0676328502415459,0.541062801932367,0.289855072463768,0.0821256038647343,1.56115107913669,0.512384421943404,2.14301480025409,2.43023709290194,0.834396737684054,0.453421715578208,0.791673425110164,0.74898456872816,1.49498680738786,0.286643301706767
"36",206,3577,0.131067961165049,0.0485436893203883,0.820388349514563,0.0679611650485437,0.349514563106796,0.509708737864078,0.0825242718446602,1.6015037593985,0.49143959251552,2.12385164096709,2.42173674576665,0.821880051435092,0.457484481336458,0.782441499101742,0.73994295269134,1.48773168578994,0.282207856171751
"37",207,3577,0.135265700483092,0.0483091787439614,0.816425120772947,0.0821256038647343,0.333333333333333,0.531400966183575,0.0821256038647343,1.58518518518519,0.494525027439419,2.13033376849501,2.43451308499029,0.82386686586973,0.45687763658905,0.786843272945511,0.748539197471695,1.47971905179982,0.289030477239245
"38",207,3577,0.140096618357488,0.0579710144927536,0.801932367149758,0.0821256038647343,0.338164251207729,0.507246376811594,0.0821256038647343,1.62,0.487012533774739,2.17609125905568,2.40688936955261,0.816375185458737,0.453126234900226,0.785496740823349,0.745705382494031,1.47790881886992,0.282295167150609
"39",207,3577,0.130434782608696,0.0483091787439614,0.821256038647343,0.072463768115942,0.347826086956522,0.51207729468599,0.072463768115942,1.61068702290076,0.504937453612889,2.11727129565576,2.43486973518969,0.831024168858505,0.451490427614617,0.78775324565512,0.747589376511411,1.50711150131694,0.297782964267137
"40",207,3577,0.1256038647343,0.0531400966183575,0.821256038647343,0.0772946859903382,0.338164251207729,0.51207729468599,0.072463768115942,1.59859154929577,0.533420105816964,2.15228834438306,2.42538588145554,0.822060145910003,0.452621333675682,0.78452537709469,0.744418131098459,1.48421052631579,0.288578251267153
"41",206,3577,0.121359223300971,0.058252427184466,0.820388349514563,0.0776699029126214,0.310679611650485,0.538834951456311,0.0825242718446602,1.59285714285714,0.493065999805746,2.14612803567824,2.42481871369854,0.81917895584655,0.446654939389023,0.782268622367614,0.737870114849982,1.48557777384534,0.29020433305841
