S,L,Top,Bas,Int,Can,Herb,Loop,Omn,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5314009661835749,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.4383168502618426,0.9131780328994744,0.44451633417676867,0.7902641865671892,0.7443856770175297,1.4333561175666438,0.3157001451353044
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30434782608695654,0.5362318840579711,0.0821256038647343,1.565217391304348,0.4975343840831203,2.1398790864012365,2.4265225667651302,0.915741244159982,0.44457801791513557,0.7895959493945572,0.7438144761068978,1.43325927191933,0.31707048397778465
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30434782608695654,0.5362318840579711,0.0821256038647343,1.593984962406015,0.49294406199588836,2.123851640967086,2.435773912471393,0.9165710958105546,0.44601744502908836,0.7895134653536457,0.7444731610168468,1.4331623931623931,0.31537966426258307
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5683453237410072,0.49709824229833083,2.143014800254095,2.4272361846135793,0.9166239834189333,0.44544838829413846,0.7901340548178892,0.7448874193041807,1.4358229362502137,0.3171217874971703
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.593984962406015,0.49294406199588836,2.123851640967086,2.434894257961436,0.9142740722274888,0.4443620873695887,0.7901427309346133,0.7442981827354385,1.4333561175666438,0.3142540227200806
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.4348512171112713,0.9129377765907357,0.4438526925889101,0.7906501180680381,0.7444869733401587,1.43325927191933,0.3173989316466546
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5362318840579711,0.0821256038647343,1.586466165413534,0.4943287390549321,2.123851640967086,2.432582046970691,0.9140508484618669,0.44368276436445153,0.7895351725156682,0.7433442882728407,1.4333561175666438,0.3159505785380776
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.2995169082125604,0.5362318840579711,0.0821256038647343,1.5851851851851853,0.494525027439419,2.130333768495006,2.428034700299946,0.9151737114932961,0.4447321898309648,0.7898520291439729,0.7442567344854554,1.4328715580639644,0.3162332188695481
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5984848484848484,0.492072242025226,2.12057393120585,2.4346194627407653,0.915136061997464,0.4487373446221704,0.7889010774693712,0.7457566126829965,1.4358229362502137,0.31497794729542866
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5265700483091788,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.440372436797399,0.9179429142730252,0.4466318258971864,0.7892616186443427,0.7449656422261113,1.4333561175666438,0.31526750189034997
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.586466165413534,0.4943287390549321,2.123851640967086,2.4349021794635024,0.9150160312424027,0.44469365186296683,0.7904029701514872,0.7449012239461124,1.4328715580639644,0.3168826670372647
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5265700483091788,0.0821256038647343,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.446267919658038,0.9133303499997872,0.4462248931416128,0.7895134653536456,0.7448137902260177,1.43325927191933,0.31631801363614676
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.5909090909090908,0.4935391034500526,2.12057393120585,2.4329933321348873,0.9118712467841014,0.4453560403079189,0.7900559654798602,0.7450162526814664,1.43325927191933,0.31627862195753653
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.431082267718056,0.914238640045381,0.44382952438932155,0.7891877862748302,0.7435563705748166,1.43325927191933,0.3152597499383258
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.6,0.49179311210739735,2.113943352306837,2.433717790547729,0.9114221901649303,0.4461096560996777,0.7899171209289761,0.7453934223343824,1.433526999316473,0.3160461583068862
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5314009661835749,0.0821256038647343,1.5923076923076922,0.49330641838616884,2.113943352306837,2.4345596921113097,0.9170522278206475,0.44680830404271077,0.7900039016329079,0.7456600856751,1.4320945367357425,0.31751371349447827
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.30917874396135264,0.5362318840579711,0.0821256038647343,1.5954198473282444,0.49269472455370716,2.1172712956557644,2.4326841169581193,0.914133310511633,0.4450172670695604,0.7895438552133728,0.7439987823801651,1.4334529301213053,0.31665509188532004
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3140096618357488,0.5314009661835749,0.0821256038647343,1.5984848484848484,0.492072242025226,2.12057393120585,2.437087201753426,0.9133951839327854,0.44576376623023056,0.7891182906754673,0.744404095555999,1.4333561175666438,0.3149118605014857
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.30434782608695654,0.5314009661835749,0.0821256038647343,1.5555555555555556,0.4986383946711771,2.1583624920952498,2.430457192673253,0.915087768285445,0.44396851545159893,0.7905460652048109,0.7441369821282304,1.433065481278851,0.3167437247440476
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.32367149758454106,0.5362318840579711,0.0821256038647343,1.6030534351145038,0.4911429262911169,2.1172712956557644,2.434700937515431,0.914410552553951,0.4444777774932387,0.7898042917588379,0.7441646189980136,1.4333561175666438,0.3154890625074431
207.0,3912.0,0.12560386473429952,0.04830917874396135,0.8260869565217391,0.0821256038647343,0.3188405797101449,0.5362318840579711,0.0821256038647343,1.62015503875969,0.4872402905909914,2.110589710299249,2.433175150338425,0.9106816279139551,0.4474905420138228,0.7889836255321809,0.7455635461699949,1.4331623931623931,0.31302561440932436
206.0,3912.0,0.12135922330097088,0.05339805825242718,0.825242718446602,0.0825242718446602,0.30097087378640774,0.5388349514563107,0.0825242718446602,1.5808823529411764,0.495238768583899,2.1335389083702174,2.4311570035454717,0.9102332295120598,0.4437857454049199,0.7868685914334994,0.7398672517938757,1.433065481278851,0.3155502919532142
207.0,3912.0,0.12560386473429952,0.05314009661835749,0.821256038647343,0.0821256038647343,0.5410628019323671,0.2995169082125604,0.0821256038647343,1.5514705882352942,0.49918233796474376,2.1335389083702174,2.4297254643881687,0.9161346067733276,0.4443235173011152,0.7905113778734694,0.7442935774883129,1.430296756383713,0.3151110617014426
