Top,Bas,Int,Can,Herb,Omn,Loop,ChLen,ChSD,ChNum,TL,MxSim,VulSD,GenSD,LinkSD,Path,Clust,network
-1.0,0.7999999958599999,0.10526315693905812,0.41176470373356394,-0.9277108440645957,0.6272727287439669,1.529411765422145,-1.0,-1.0,-1.0,0.7088586530224424,-0.1699973020435479,-0.24610015349000403,-0.2917329268184953,-0.30175363081516104,0.327919979976318,0.07357563302918926,fezouata
-1.0,0.7999999958599999,0.10526315693905812,0.0,-0.9879518069284366,0.5818181820919008,0.0,-1.0,-1.0,-1.0,0.784541402587307,-0.2093428373714191,-0.42765690460903,-0.25235930693380304,-0.24999186529573136,0.30586847616079793,-0.00023113809396923775,fezouata
-0.9615384606198225,0.5999999917200001,0.11111111030409353,0.5294117654221453,-0.939759037136159,0.5454545466520662,1.9999999999999996,-0.36966824628119316,-1.0,-1.0,0.8453904119535418,-0.21962178941089117,-0.3108506072613919,-0.17558413967594486,-0.15242863123609973,0.4401821699771881,0.18922495986982735,fezouata
-0.5000000039807693,0.6999999937900001,0.035087718979686086,0.17647058035640134,-0.9518072302077225,0.5909090914223141,0.23529411120069205,0.5368088471020116,0.7005689446674067,0.09339995796815646,0.7482532115367884,-0.21108266862371894,-0.27267733730662663,-0.32115668579024853,-0.31450810926684225,0.28101927617815137,-0.1343359678757229,fezouata
-1.0,0.6999999937900001,0.11111111030409353,0.2941176420449826,-0.9277108440645957,0.5818181820919008,0.47058823457785465,-1.0,-1.0,-1.0,0.6370852170386395,-0.20711614637831066,-0.4362572631291122,-0.30581470987422504,-0.32208353492564834,0.2984753190954343,0.04267467125621052,fezouata
-1.0,1.09999998137,0.08771929805447828,0.2941176420449826,-0.903614457921469,0.5000000000000001,0.0,0.2306477094013536,0.19271291649502895,-0.3774427227047541,0.5244221433907718,-0.19909656678001092,-0.35793355213232153,-0.28098195882863236,-0.3082867397618135,0.27502923799222695,-0.0673265957410662,fezouata
-1.0,1.09999998137,0.08771929805447828,0.7647058766228372,-0.9518072302077225,0.5727272727614876,1.4705882345778547,-1.0,-1.0,-1.0,0.5566314473082412,-0.19020659422396796,-0.44192048919327725,-0.2877532505846021,-0.3283921910987033,0.35213314296757336,0.1551869798427259,fezouata
-1.0,0.6999999937900001,0.11111111030409353,-0.05882353084429069,-0.939759037136159,0.5909090914223141,0.47058823457785465,-1.0,-1.0,-1.0,0.6279113922579553,-0.2002738861268835,-0.5158675794023233,-0.2628567725684959,-0.28571372993745314,0.2796415466317614,0.06190013431465517,fezouata
-1.0,0.2999999855100002,0.1345029237642352,0.7647058766228372,-0.96385542078531,0.6363636361925621,0.8823529383114186,-1.0,-1.0,-1.0,1.170795845934241,-0.21165021153890082,-0.48304331760239766,-0.2912758240364037,-0.2923652262487406,0.31357804309965787,0.1364899076609708,fezouata
-0.9230769212396449,0.2999999855100002,0.12280701703416437,-0.05882353084429069,-0.939759037136159,0.6818181828446281,-0.41176470373356405,0.35763762349132733,-0.1269993246336423,-0.25085887531632906,0.8119252168048998,-0.22876403443228727,-0.27211254829980414,-0.2992166604364515,-0.30209238867673477,0.31086779380107626,-0.16681371738806125,fezouata
-1.0,1.09999998137,0.08771929805447828,0.0,-0.8674698787067789,0.43636363656892563,0.5882352962664359,-1.0,-1.0,-1.0,0.5235689663988538,-0.17953643360601862,-0.52366899788745,-0.2353007820218026,-0.2509088964945219,0.2714054938904743,0.15175955186651813,fezouata
-0.7307692323002959,0.2999999855100002,0.09356725141951369,0.23529411120069205,-0.9518072302077225,0.6636363641838018,0.7058823457785467,0.4518877476343783,0.3434112071723994,-0.08214398342713611,0.7583592586731116,-0.20214891530092294,-0.4575916294129398,-0.36932596699025355,-0.37519843765060984,0.28435941232644296,-0.09788484295158391,fezouata
-1.0,-0.30000000621000006,0.16959064274392113,0.47058823457785465,-0.9518072302077225,0.6545454548533886,0.9411764691557092,-1.0,-1.0,-1.0,1.1766746623162483,-0.19575890553150008,-0.3559359867757703,-0.28090383061343,-0.31485839623968953,0.3301481526234391,0.10644907451221548,fezouata
-1.0,0.49999998965,0.12280701703416437,0.5294117654221453,-0.9518072302077225,0.6090909100831406,1.1764705803564013,-1.0,-1.0,-1.0,0.6924686748120383,-0.20399853608163104,-0.39113401169732004,-0.3403268666610161,-0.3495587660608191,0.29582128319567186,0.08991643671217578,fezouata
-0.6923076929201184,0.49999998965,0.07602339132440744,0.058823530844290525,-0.9518072302077225,0.5636363634310744,0.058823530844290525,0.3841305521949156,0.6423892684094987,-0.06454307087827325,0.7702968155012956,-0.2159884750624524,-0.2510378297445289,-0.34932534232577134,-0.3331981200486809,0.303411085504555,-0.1172404827865886,fezouata
-0.8840552637452677,0.5072815458114078,0.10475217078145921,0.595945169547855,-0.8910398887902228,0.5894969110763718,1.4234722949495748,0.18736911732372175,-0.09431004172306481,-0.23089333338231982,0.6569801033253103,-0.1930702314935361,-0.3846630162506956,-0.3551497172642756,-0.3881742846977623,0.2616871654819923,0.1302863321525886,fezouata
-1.0,0.9092232968811166,0.09887582936380877,0.004854369168475045,-0.9273599241974979,0.5986319509249819,-0.34980011836503516,-1.0,-1.0,-1.0,0.5376472056442538,-0.19884225885966306,-0.24600737137693482,-0.2671249812122076,-0.30012925496732484,0.2377132047864389,-0.17486531582915427,fezouata
-0.9230769212396449,0.49999998965,0.11111111030409353,0.47058823457785465,-0.9277108440645957,0.5909090914223141,1.4117647037335639,0.5859960253233637,0.7221564959426726,-0.29780326214414704,0.8469210220856283,-0.20100441114194575,-0.40704529957122737,-0.2656174525074532,-0.24782195749882618,0.3409809477658127,0.23831203895216058,fezouata
-1.0,0.49999998965,0.12280701703416437,0.8235294074671281,-0.96385542078531,0.6636363641838018,1.2352941112006919,-1.0,-1.0,-1.0,0.6890398296438808,-0.20695741568282627,-0.4878299698439255,-0.3302874018192568,-0.36382434020149845,0.236816865126853,0.12721055564278674,fezouata
-1.0,0.7999999958599999,0.10526315693905812,0.23529411120069205,-0.903614457921469,0.5363636373216529,0.9411764691557092,-1.0,-1.0,-1.0,0.5805450291265581,-0.2001241866756224,-0.3960446104030102,-0.22505084557101535,-0.23469313441168774,0.295118486112423,0.09863072069836105,fezouata
-1.0,0.7999999958599999,0.10526315693905812,0.11764706168858122,-0.903614457921469,0.5727272727614876,0.11764706168858122,-1.0,-1.0,-1.0,0.5682153168410423,-0.19269795416875155,-0.42855900162675264,-0.263774477322234,-0.3070746403182571,0.271982998691698,-0.014542633255987336,fezouata
